Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
6947517,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
6949550,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
6953599,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
6962997,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6965815,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6967513,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
6969561,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
6973654,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
6983001,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
6985909,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
6987628,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
6989662,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
6993601,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
7003836,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
7005914,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
7009554,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
7013601,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
7022949,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
7025969,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
7029014,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
7030094,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
7033952,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
7034712,00000010,false,Rx,9,4,30,08,00,2D,00,00,00,00,
7036008,00000010,false,Rx,9,4,31,08,00,2C,00,00,00,00,
7036767,00000040,false,Rx,9,3,B0,2D,A6,00,00,00,00,00,
7043019,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
7046515,00000040,false,Rx,9,6,B0,01,10,92,FF,FF,00,00,
7047866,00000040,false,Rx,9,8,B0,93,E5,00,14,00,2D,A6,
7049267,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
7050877,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
7053866,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
7063781,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
7065954,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
7067702,000002B4,false,Rx,9,3,03,00,0A,00,00,00,00,00,
7069633,00000010,false,Rx,9,7,B0,01,10,11,10,0E,00,00,
7070504,00000010,false,Rx,9,3,B0,0D,00,00,00,00,00,00,
7073701,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
7083057,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
