Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
9412128,000003AC,false,Rx,9,3,03,00,1D,00,00,00,00,00,
9415116,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
9419793,00000010,false,Rx,9,4,30,08,00,2C,00,00,00,00,
9420880,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
9421540,00000040,false,Rx,9,3,B0,2C,B3,00,00,00,00,00,
9427606,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
9430940,00000040,false,Rx,9,6,B0,01,10,92,FF,FF,00,00,
9432444,00000040,false,Rx,9,8,B0,93,E5,00,14,00,2C,B3,
9433951,000003A4,false,Rx,9,3,03,00,2C,00,00,00,00,00,
9436093,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
9440460,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
9447681,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
9450540,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
9455012,00000010,false,Rx,9,7,B0,01,10,11,10,0E,00,00,
9455881,00000010,false,Rx,9,3,B0,0D,00,00,00,00,00,00,
9460461,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
9467679,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
9470483,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
9473587,0000029C,false,Rx,9,3,03,00,1A,00,00,00,00,00,
9475217,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
9480453,00000008,false,Rx,9,7,B0,01,10,0F,FF,07,00,00,
9488344,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
9490564,00000040,false,Rx,9,3,B0,01,10,00,00,00,00,00,
9492279,000002BC,false,Rx,9,3,03,00,0B,00,00,00,00,00,
9495057,00000010,false,Rx,9,7,B0,01,10,11,10,0D,00,00,
9500373,00000008,false,Rx,9,7,B0,01,10,0C,B6,0F,FF,00,
9501669,00000008,false,Rx,9,7,B0,0E,00,07,00,0D,00,00,
9508344,000000AA,false,Rx,9,2,AA,04,00,00,00,00,00,00,
